aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
762,-1171,1461.5354,3124.924316,378.5299988,51.26737271,68.66332951,104.1266861,189.3789046,26.88905894,51.26737271,68.66332951,0.783159151,0.01668271,2764.749587,0.746648511,4217,98.55
762,-1171,1456.862793,3129.88501,313.8580017,51.81630496,67.67974177,104.6307907,188.5318554,26.32679188,51.81630496,67.67974177,0.775814418,0.058561677,2754.323924,0.765610264,4217,98.55
762,-1171,1447.910278,3131.717041,261.4248047,50.10972991,67.33770859,99.70012665,185.4797391,26.47764473,50.10972991,67.33770859,0.78551306,0.069996043,2650.148909,0.744155555,4217,98.55
762,-1171,1449.012939,3129.343994,196.4082031,50.38454277,67.27894711,97.55698395,185.7791937,26.22398593,50.38454277,67.27894711,0.778952755,0.057485761,2662.357607,0.748890179,4217,98.55
871,-3375,1314.870483,1285.790405,1065.419678,51.11620175,59.89854804,46.78438568,174.6545031,18.90250067,51.11620175,59.89854804,0.596677862,0.237338839,2404.72131,0.853379647,4217,98.9
871,-3375,1310.126709,1291.142334,1011.86261,51.15663055,59.6922882,50.67985153,174.3792787,18.18916981,51.15663055,59.6922882,0.577942491,0.198939527,2398.336077,0.857005689,4217,98.9
871,-3375,1304.106934,1283.168213,953.4591675,50.62795837,58.76452994,53.88653183,172.0710606,17.80520864,50.62795837,58.76452994,0.582844176,0.179144927,2336.660205,0.861539409,4217,98.9
871,-3375,1308.92627,1281.455322,894.503479,50.81864755,58.6346724,56.47726822,172.1481238,17.01342466,50.81864755,58.6346724,0.555715461,0.185874858,2340.278201,0.866699608,4217,98.9
871,-3375,1307.414429,1279.856445,832.8455811,51.02836796,57.89233778,57.41042328,171.2621502,16.91981009,51.02836796,57.89233778,0.555328396,0.205967398,2320.185174,0.881435608,4217,98.9
871,-3375,1302.930664,1272.032104,778.6802979,51.20647291,58.09203004,63.33280945,171.8560721,16.54832435,51.20647291,58.09203004,0.542276541,0.174567987,2336.314463,0.88147157,4217,98.9
871,-3375,1300.951294,1274.898193,717.9476929,51.0805827,57.53882195,67.10242462,170.769788,16.5797921,51.0805827,57.53882195,0.557080917,0.156939718,2308.376742,0.887758577,4217,98.9
871,-3375,1296.547607,1275.160034,653.9472046,51.10615702,56.97892041,73.40969849,169.9049738,16.29262486,51.10615702,56.97892041,0.555300479,0.145748044,2287.058759,0.896930947,4217,98.9
871,-3375,1306.074463,1280.073853,520.8393555,51.80892784,56.82806447,85.58956146,170.7376633,16.38350206,51.80892784,56.82806447,0.571316943,0.070540865,2312.37013,0.911678558,4217,98.9
871,-3375,1294.779663,1277.98291,466.999115,51.63984658,56.0369619,89.03102112,169.2088563,16.19014906,51.63984658,56.0369619,0.572588174,0.085792395,2272.738172,0.921531875,4217,98.9
871,-3375,1300.639038,1282.115601,391.2687073,52.21604711,56.68848831,97.93742371,171.1389797,16.25546613,52.21604711,56.68848831,0.571867576,0.052508126,2324.816872,0.921104948,4217,98.9
871,-3375,1300.588379,1278.593872,327.1201172,52.67134489,56.88232721,106.5284119,172.1500739,16.87751382,52.67134489,56.88232721,0.593402242,0.002948889,2353.106834,0.925970288,4217,98.9
871,-3375,1297.757568,1282.658569,259.9732666,52.13345431,57.38833377,113.8257294,172.135448,16.49892743,52.13345431,57.38833377,0.572914749,0.050223932,2349.795126,0.908432967,4217,98.9
871,-3375,1303.890259,1284.575684,187.6211853,52.90627213,58.04077221,120.1857224,174.3685348,17.6038481,52.90627213,58.04077221,0.601052109,0.077055809,2411.738546,0.911536324,4217,98.9
871,-3375,1304.409302,1284.172241,120.9170532,52.52018378,58.25176873,122.3641739,174.1166564,17.97438987,52.52018378,58.25176873,0.613954886,0.074137423,2402.842114,0.90160668,4217,98.9
933,-3650,1325.577271,3079.736816,1097.30896,49.80955685,64.31707975,109.8394547,179.9946359,15.05118957,49.80955685,64.31707975,0.466401022,0.059647977,2516.105672,0.774437475,4217,98.92
